ID,topic,subtopic,Category,level,Hours,content,glossary,content (es)
C.6.IM1,C (HL),C.6,International-mindedness,HL,,Are battery recycling programmes equivalent in different areas of the globe?,,¿Son equivalentes los programas de reciclaje de baterías en diferentes partes del mundo?
C.6.ToK1,C (HL),C.6,Theory of Knowledge,HL,,Does scientific language and vocabulary have primarily a descriptive or an interpretative function? Are the terms “electric current” and “internal resistance” accurate descriptions of reality or metaphors?,,"La función primaria del lenguaje y el vocabulario científico, ¿es descriptiva o interpretativa? Los términos “corriente eléctrica” y “resistencia interna”, ¿son descripciones exactas de la realidad o metáforas?"
C.6.Aims1,C (HL),C.6,Aims,HL,,Aim 2: The conversion of chemical energy to electricity is important in a number of different technologies.,,Objetivo 2: La conversión de energía química en electricidad es importante en varias tecnologías diferentes.
C.6.Aims2,C (HL),C.6,Aims,HL,,Aim 6: The factors that affect the voltage of a cell and the lead–acid battery could be investigated experimentally.,,Objetivo 6: Se podrían investigar experimentalmente los factores que afectan el voltaje de una pila y la batería de plomo–ácido.
C.6.Aims3,C (HL),C.6,Aims,HL,,"Aim 8: Consideration of the advantages and disadvantages of the different energy sources shows the economic and environmental implications of using science and technology. The environmental aspects of fuel cells, especially with regard to methanol, could be discussed.",,"Objetivo 8: La consideración de las ventajas y desventajas de las diferentes fuentes de energía evidencia las implicaciones económicas y ambientales del uso de la ciencia y la tecnología. Se podrían discutir los aspectos ambientales de las pilas de combustible, especialmente en lo que respecta al metanol."
C.6.Aims4,C (HL),C.6,Aims,HL,,Aim 8: Disposal of primary batteries and the chemicals they use can introduce land and water pollution problems. Appreciation of the environmental impact of cadmium and lead pollution.,,Objetivo 8: La eliminación de las pilas primarias y los productos químicos que contienen pueden acarrear problemas de contaminación en el suelo y el agua. Reconocimiento del impacto ambiental de la contaminación por cadmio y plomo.
C.6.Aims5,C (HL),C.6,Aims,HL,,Aim 8: Bacterial fuel cells use substrates found in waste water as the fuel and so can be used to clean up the environment.,,Objetivo 8: Las pilas de combustible bacteriano usan como combustible los sustratos que se encuentran en las aguas residuales y por ello se pueden usar para limpiar el ambiente.
C.7.NoS,C (HL),C.7,Nature of Science,HL,,Trends and discrepancies—our understanding of nuclear processes came from both theoretical and experimental advances. Intermolecular forces in UF6 are anomalous and do not follow the normal trends. (3.1),,Tendencias y discrepancias: nuestro conocimiento de los procesos nucleares provienen de avances teóricos y experimentales. Las fuerzas intermoleculares en el UF6 son anómalas y no siguen las tendencias normales. (3.1)
C.7.U1,C (HL),C.7,Understandings,HL,,The mass defect (∆m) is the difference between the mass of the nucleus and the sum of the masses of its individual nucleons.,,"El defecto de masa, (Δm), es la diferencia entre la masa del núcleo y la suma de las masas de sus nucleones individuales."
C.7.U2,C (HL),C.7,Understandings,HL,,The nuclear binding energy (ΔE) is the energy required to separate a nucleus into protons and neutrons.,,"La energía de enlace nuclear (ΔE), es la energía necesaria para separar un núcleo en sus protones y neutrones."
C.7.U3,C (HL),C.7,Understandings,HL,,The energy produced in a fission reaction can be calculated from the mass difference between the products and reactants using the Einstein mass-energy equivalence relationship E = mc2.,,"La energía producida por una reacción de fisión se puede calcular a partir de la diferencia de masa entre los productos y los reactivos usando la relación de equivalencia entre masa y energía de Einstein, E = mc2."
C.7.U4,C (HL),C.7,Understandings,HL,,"The different isotopes of uranium in uranium hexafluoride can be separated, using diffusion or centrifugation causing fuel enrichment.",,"Para enriquecer el combustible, los diferentes isótopos del uranio presentes en el hexafluoruro de uranio, se pueden separar usando difusión o centrifugación."
C.7.U5,C (HL),C.7,Understandings,HL,,The effusion rate of a gas is inversely proportional to the square root of the molar mass (Graham’s Law).,,La velocidad de efusión de un gas es inversamente proporcional a la raíz cuadrada de la masa molar (ley de Graham).
C.7.U6,C (HL),C.7,Understandings,HL,,Radioactive decay is kinetically a first order process with the half-life related to the decay constant by the equation 𝜆𝜆 = ln 2.,,"Desde el punto de vista cinético, la desintegración radiactiva es un proceso de primer orden en el que la relación existente entre el período de semirreacción se relaciona con la constante de desintegración mediante la ecuación λ = ln 2/ t_{1/2}"
C.7.U7,C (HL),C.7,Understandings,HL,,"The dangers of nuclear energy are due to the ionizing nature of the radiation it produces which leads to the production of oxygen free radicals such as superoxide (O2-), and hydroxyl (HO·). These free radicals can initiate chain reactions that can damage DNA and enzymes in living cells.",,"Los peligros de la energía nuclear se deben a que la naturaleza ionizante de la radiación que emite, conduce a la formación de radicales libres oxígeno como los superóxidos (O2─) e hidroxilos (OH─). Estos radicales libres pueden iniciar reacciones en cadena dañando el ADN y las enzimas de las células vivientes."
C.7.AS1,C (HL),C.7,Applications and skills,HL,,Calculation of the mass defect and binding energy of a nucleus,,Cálculo del defecto de masa y la energía de enlace de un núcleo.
C.7.AS2,C (HL),C.7,Applications and skills,HL,,"Application of the Einstein mass-energy equivalence relationship, E = mc2, to determine the energy produced in a fusion reaction.",,"Aplicación de la relación de equivalencia entre masa y energía de Einstein, E = mc2, para determinar la energía producida en una reacción de fusión."
C.7.AS3,C (HL),C.7,Applications and skills,HL,,Application of the Einstein mass–energy equivalence relationship to determine the energy produced in a fission reaction.,,"Aplicación de la relación de equivalencia entre masa y energía de Einstein, para determinar la energía producida por una reacción de fisión"
C.7.AS4,C (HL),C.7,Applications and skills,HL,,Discussion of the different properties of UO2 and UF6 in terms of bonding and structure.,,Discusión de las diferentes propiedades del UO2 y el UF6 en cuanto a su enlace y estructura.
C.7.AS5,C (HL),C.7,Applications and skills,HL,,Solution of problems involving radioactive half-life.,,Resolución de problemas que impliquen el período de semidesintegración radiactiva.
C.7.AS6,C (HL),C.7,Applications and skills,HL,,Explanation of the relationship between Graham’s law of effusion and the kinetic theory.,,Explicación de la relación que existe entre la ley de efusión de Graham y la teoría cinética.
C.7.AS7,C (HL),C.7,Applications and skills,HL,,Solution of problems on the relative rate of effusion using Graham’s law.,,Resolución de problemas sobre las velocidades de efusión relativas usando la ley de Graham.
C.7.G1,C (HL),C.7,Guidance,HL,,Students are not expected to recall specific fission reactions.,,No se requiere que los alumnos recuerden reacciones de fisión específicas.
C.7.G2,C (HL),C.7,Guidance,HL,,The workings of a nuclear power plant are not required.,,No se requiere el funcionamiento de una planta de energía nuclear.
C.7.G3,C (HL),C.7,Guidance,HL,,"Safety and risk issues include: health, problems associated with nuclear waste, and the possibility that nuclear fuels may be used in nuclear weapons.",,"Los aspectos relativos a la seguridad y riesgos incluyen: salud, problemas asociados con los residuos nucleares y fusión del núcleo y la posibilidad de que los combustibles nucleares se usen en armas nucleares."
C.7.G4,C (HL),C.7,Guidance,HL,,Graham’s law of effusion is given in the data booklet in section 1.,,En la sección 1 del cuadernillo de datos se encuentra la ley de efusión de Graham.
C.7.G5,C (HL),C.7,Guidance,HL,,Decay relationships are given in the data booklet in section 1.,,En la sección 1 del cuadernillo de datos se proporcionan las relaciones de desintegración.
C.7.G6,C (HL),C.7,Guidance,HL,,A binding energy curve is given in the data booklet in section 36.,,En la sección 36 del cuadernillo de datos se incluye una curva de energía de enlace nuclear.
C.7.IM1,C (HL),C.7,International-mindedness,HL,,There are only a very small number of countries that have developed nuclear weapons and the International Atomic Energy Agency strives to limit the spread of this technology. There are disputes about whether some countries are developing nuclear energy for peaceful or non-peaceful purposes.,,Solo un pequeño número de países ha desarrollado armas nucleares y el Organismo Internacional de Energía Atómica se esfuerza por limitar la diseminación de esta tecnología. Existen disputas sobre si algunos países están desarrollando energía nuclear con fines pacíficos o no pacíficos.
